feature_1,ab_variant,user_id,metric_value
90.76361657135303,control,331,823.8725491421773
116.25024485103887,control,332,1053.2522036593498
108.57208733303548,control,333,984.1487859973194
118.66067040111164,control,334,1074.9460336100049
85.76090237060436,control,335,778.8481213354391
80.7943295156903,control,336,734.1489656412126
83.63505934522448,control,337,759.7155341070203
105.99472523162073,control,338,960.9525270845866
103.59284928908049,control,339,939.3356436017244
88.6996473375532,control,340,805.2968260379788
95.97364114898195,control,341,870.7627703408376
103.48756891281043,control,342,938.3881202152938
87.09142892521105,control,343,790.8228603268994
97.94820137593668,control,344,888.5338123834301
99.88810722630346,control,345,905.9929650367311
78.94859461157117,control,346,717.5373515041405
87.07826402606892,control,347,790.7043762346203
101.69084250910166,control,348,922.2175825819149
82.67453125623095,control,349,751.0707813060785
104.79036431488606,control,350,950.1132788339746
93.76382489109503,control,351,850.8744240198553
106.02981053932966,control,352,961.268294853967
105.35266872788574,control,353,955.1740185509717
110.03296266595498,control,354,997.2966639935948
84.72730587856125,control,355,769.5457529070513
94.46097081016488,control,356,857.1487372914839
94.81421151742929,control,357,860.3279036568636
92.20286469530507,control,358,836.8257822577456
93.35419341464268,control,359,847.1877407317841
95.16763748640456,control,360,863.5087373776411
120.89243537686195,control,361,1095.0319183917577
91.7451266766362,control,362,832.7061400897259
100.82050282632255,control,363,914.384525436903
111.89519262236001,control,364,1014.0567336012401
102.34240575036108,control,365,928.0816517532497
108.14069055936561,control,366,980.2662150342904
102.76211905128852,control,367,931.8590714615967
90.11031562141989,control,368,817.992840592779
91.95513893096039,control,369,834.5962503786435
98.50369001060682,control,370,893.5332100954613
100.7726641695283,control,371,913.9539775257547
115.2521517394137,control,372,1044.2693656547233
100.97413044155626,control,373,915.7671739740063
121.18462536383063,control,374,1097.6616282744758
89.32909453234683,control,375,810.9618507911215
104.149289065608,control,376,944.343601590472
90.66911272783429,control,377,823.0220145505086
110.46874805443434,control,378,1001.2187324899091
105.34001964622432,control,379,955.0601768160188
92.75084111053675,control,380,841.7575699948308
112.12882281063732,control,381,1016.1594052957358
97.37914550438948,control,382,883.4123095395054
107.03893561684082,control,383,970.3504205515674
79.59025177288702,control,384,723.3122659559831
115.6141415374869,control,385,1047.5272738373822
102.15289529018227,control,386,926.3760576116405
115.98516071577558,control,387,1050.8664464419803
105.29949651673034,control,388,954.695468650573
90.72523462089592,control,389,823.5271115880632
95.0099176051096,control,390,862.0892584459865
127.91699994492927,control,391,1158.2529995043635
70.40430995033894,control,392,640.6387895530505
137.74865339095533,control,393,1246.7378805185979
126.88534258758833,control,394,1148.968083288295
93.5311618876343,control,395,848.7804569887087
77.8920659784593,control,396,708.0285938061337
100.06793310396097,control,397,907.6113979356487
89.77348189506502,control,398,814.9613370555852
106.30628949017806,control,399,963.7566054116025
83.02400621640095,control,400,754.2160559476085
93.71065298080963,control,401,850.3958768272867
107.66381778055948,control,402,975.9743600250354
106.98340642773647,control,403,969.8506578496282
97.88609709795894,control,404,887.9748738816304
105.79225399852832,control,405,959.1302859867549
100.7551167763019,control,406,913.7960509867171
106.97158605739298,control,407,969.7442745165368
105.65261953679476,control,408,957.8735758311528
101.08686957290098,control,409,916.7818261561088
118.17262464847741,control,410,1070.5536218362968
97.10228409526479,control,411,880.9205568573832
82.19928777896978,control,412,746.7935900107279
93.60185687108097,control,413,849.4167118397287
104.27319777917836,control,414,945.4587800126053
85.59200846471697,control,415,777.3280761824527
122.68395436206568,control,416,1111.1555892585911
103.31583708307315,control,417,936.8425337476583
95.0656581990036,control,418,862.5909237910323
103.62285430281472,control,419,939.6056887253325
137.75859041584084,control,420,1246.8273137425676
116.02549503426592,control,421,1051.2294553083932
97.42652403491063,control,422,883.8387163141956
106.28523532310302,control,423,963.5671179079272
107.17454989677499,control,424,971.570949070975
129.0876222739275,control,425,1168.7886004653476
100.90605519546298,control,426,915.1544967591668
101.10237329952503,control,427,916.9213596957252
109.85654607336984,control,428,995.7089146603286
82.33481343151813,control,429,748.0133208836631
92.2840445427057,control,430,837.5564008843513
83.90853421915331,control,431,762.1768079723798
96.34738876689737,control,432,874.1264989020763
94.7268670052479,control,433,859.541803047231
113.87701660031911,control,434,1031.893149402872
97.11638453566948,control,435,881.0474608210253
107.31168748035674,control,436,972.8051873232107
94.08286346607741,control,437,853.7457711946968
83.1583241009903,control,438,755.4249169089127
89.11704835953125,control,439,809.0534352357813
123.64045314313171,control,440,1119.7640782881854
103.83802672452748,control,441,941.5422405207473
87.24498979409532,control,442,792.2049081468579
109.58948589238253,control,443,993.3053730314427
82.59402892175086,control,444,750.3462602957577
112.13329403012679,control,445,1016.1996462711411
84.36757812367682,control,446,766.3082031130914
100.22480613561461,control,447,909.0232552205315
94.18062415394853,control,448,854.6256173855368
94.67511954744433,control,449,859.0760759269989
98.67127771428802,control,450,895.0414994285923
127.72844894425549,control,451,1156.5560404982994
102.38443995946788,control,452,928.4599596352109
78.93141656782562,control,453,717.3827491104306
100.22509781211551,control,454,909.0258803090396
89.2512441840711,control,455,810.2611976566399
104.85241506630207,control,456,950.6717355967187
95.43145747906019,control,457,865.8831173115417
87.03365586933774,control,458,790.3029028240396
86.86326809336363,control,459,788.7694128402727
109.45331813992779,control,460,992.0798632593501
115.21314357801067,control,461,1043.9182922020962
96.27559838171194,control,462,873.4803854354075
106.46444376579163,control,463,965.1799938921247
101.91613417688903,control,464,924.2452075920013
87.19219057705867,control,465,791.729715193528
112.4698486578035,control,466,1019.2286379202314
125.42667446390696,control,467,1135.8400701751627
79.13399275455522,control,468,719.205934790997
95.04475987618945,control,469,862.402838885705
104.8455919388831,control,470,950.6103274499479
69.49564113872574,control,471,632.4607702485317
92.17109000574153,control,472,836.5398100516738
114.11862111020625,control,473,1034.0675899918563
109.3238874632396,control,474,990.9149871691563
72.41393104542398,control,475,658.7253794088158
104.77214021736977,control,476,949.9492619563279
102.37930229278292,control,477,928.4137206350463
143.93101393719382,control,478,1302.3791254347443
114.58410046701589,control,479,1038.256904203143
93.42127681848527,control,480,847.7914913663674
74.73116985176952,control,481,679.5805286659257
92.68100298943969,control,482,841.1290269049572
103.20900205476406,control,483,935.8810184928765
88.49624512473922,control,484,803.4662061226529
80.36586545177248,control,485,730.2927890659523
105.96872184407174,control,486,960.7184965966457
103.09743782782098,control,487,934.8769404503888
110.60417064181016,control,488,1002.4375357762914
85.83333576795597,control,489,779.5000219116038
97.78606404334964,control,490,887.0745763901467
117.06042265686065,control,491,1060.543803911746
101.49802871163602,control,492,920.4822584047242
75.64372090448437,control,493,687.7934881403593
130.56177759875112,control,494,1182.0559983887601
86.78476197722443,control,495,788.0628577950199
82.13824314071121,control,496,746.2441882664009
87.8771675275478,control,497,797.8945077479302
80.49593908305019,control,498,731.4634517474517
64.34583568692693,control,499,586.1125211823423
109.86815035766361,control,500,995.8133532189725
133.2394743358063,control,501,1206.1552690222568
84.36734473322886,control,502,766.3061025990597
95.55339417550404,control,503,866.9805475795364
107.58950872949792,control,504,975.3055785654813
103.52191258263187,control,505,938.6972132436869
85.63076698208616,control,506,777.6769028387754
94.58350865726356,control,507,858.2515779153721
111.27544268220203,control,508,1008.4789841398183
82.65160140012932,control,509,750.8644126011638
103.92155233641671,control,510,942.2939710277503
95.61280515728626,control,511,867.5152464155764
85.6855012241316,control,512,778.1695110171844
92.58672538737316,control,513,840.2805284863584
98.55601043634448,control,514,894.0040939271003
107.9939650039908,control,515,978.9456850359171
96.84697095231664,control,516,878.6227385708497
111.23227661136318,control,517,1008.0904895022686
96.097302488931,control,518,871.8757224003791
113.09789406509356,control,519,1024.881046585842
91.37933354406289,control,520,829.414001896566
80.52440719337172,control,521,731.7196647403455
101.66743503745731,control,522,922.0069153371157
105.79542811306591,control,523,959.1588530175932
89.73640458607116,control,524,814.6276412746404
80.72120022408764,control,525,733.4908020167887
89.55337291594545,control,526,812.980356243509
77.6551991802183,control,527,705.8967926219648
102.9166725399078,control,528,933.2500528591702
95.26716985667099,control,529,864.4045287100389
127.99656747963122,control,530,1158.969107316681
69.88263210450843,control,531,635.9436889405758
103.77317380959975,control,532,940.9585642863977
83.04981335336912,control,533,754.4483201803221
98.32664961602674,control,534,891.9398465442407
109.14037208205642,control,535,989.2633487385077
84.04417491453222,control,536,763.39757423079
115.70575100795229,control,537,1048.3517590715705
123.27862902363512,control,538,1116.5076612127161
102.11324095558552,control,539,926.0191686002697
104.78920009377232,control,540,950.102800843951
83.15765634292576,control,541,755.4189070863318
109.69411712187463,control,542,994.2470540968716
110.47432496611744,control,543,1001.268924695057
70.04642425731141,control,544,637.4178183158027
111.18320379151554,control,545,1007.6488341236399
111.24618217230237,control,546,1008.2156395507213
106.20505899894938,control,547,962.8455309905445
122.47739340160106,control,548,1109.2965406144097
94.79133829612373,control,549,860.1220446651135
94.54104912695882,control,550,857.8694421426294
87.74142266867419,control,551,796.6728040180677
125.22241945991749,control,552,1134.0017751392575
98.81556877499246,control,553,896.3401189749321
73.8329190974962,control,554,671.4962718774658
69.26413956911887,control,555,630.3772561220699
80.369015649094,control,556,730.3211408418459
91.91720805803618,control,557,834.2548725223256
101.67924348814893,control,558,922.1131913933403
101.05020189610505,control,559,916.4518170649454
91.52842525924467,control,560,830.755827333202
122.93793353738333,control,561,1113.44140183645
117.55232397060863,control,562,1064.9709157354775
95.30005648796927,control,563,864.7005083917235
107.36472794278713,control,564,973.2825514850841
87.25278726145964,control,565,792.2750853531368
91.07815887424675,control,566,826.7034298682208
76.21958027035606,control,567,692.9762224332046
97.06138398269428,control,568,880.5524558442485
96.25911146054659,control,569,873.3320031449193
89.79740212685603,control,570,815.1766191417042
125.17195901612436,control,571,1133.5476311451193
108.35077935440628,control,572,982.1570141896566
101.96613258024043,control,573,924.6951932221639
115.33437384291551,control,574,1045.0093645862396
79.5083582232294,control,575,722.5752240090645
106.94384475859124,control,576,969.4946028273212
121.31595347300637,control,577,1098.8435812570574
87.23941749893802,control,578,792.1547574904422
119.63415572053272,control,579,1083.7074014847944
81.38904449688559,control,580,739.5014004719703
99.08987132048742,control,581,898.8088418843868
131.5563009573933,control,582,1191.0067086165395
104.83933240941698,control,583,950.5539916847529
121.82264739866125,control,584,1103.4038265879512
109.69269716956079,control,585,994.2342745260471
78.43458322507672,control,586,712.9112490256905
91.90603640879519,control,587,834.1543276791567
112.3250970475553,control,588,1017.9258734279978
100.55221788516108,control,589,911.9699609664498
96.36245538649682,control,590,874.2620984784713
102.18578487462028,control,591,926.6720638715825
118.64242428533562,control,592,1074.7818185680205
112.201376669637,control,593,1016.812390026733
122.30734168734597,control,594,1107.7660751861138
90.44433849714237,control,595,820.9990464742813
104.15452568908229,control,596,944.3907312017407
113.21014151848354,control,597,1025.891273666352
84.75791684365547,control,598,769.8212515928992
107.9933370678505,control,599,978.9400336106545
96.4195773062732,control,600,874.7761957564587
103.32543634081314,control,601,936.9289270673182
88.92760349712974,control,602,807.3484314741677
107.87706973793613,control,603,977.8936276414252
127.20379028619033,control,604,1151.8341125757129
113.82199244432735,control,605,1031.3979319989462
91.65185202323954,control,606,831.8666682091559
100.01809811085151,control,607,907.1628829976636
80.82651542530087,control,608,734.4386388277078
94.63707437049284,control,609,858.7336693344356
95.84120602618566,control,610,869.5708542356709
112.62530999840422,control,611,1020.627789985638
117.51429508565522,control,612,1064.628655770897
68.67334930304354,control,613,625.0601437273918
114.96260089028793,control,614,1041.6634080125914
94.56906916161978,control,615,858.1216224545781
97.28671285494084,control,616,882.5804156944675
97.96863062485755,control,617,888.7176756237179
105.86921205635029,control,618,959.8229085071526
96.50879154999379,control,619,875.5791239499441
87.80990096815914,control,620,797.2891087134323
93.3869163753646,control,621,847.4822473782815
126.65782557994665,control,622,1146.9204302195199
99.58246754214217,control,623,903.2422078792795
119.74928307851206,control,624,1084.7435477066085
104.92088865044296,control,625,951.2879978539867
110.01327750110357,control,626,997.1194975099322
103.74701460606731,control,627,940.7231314546058
102.81928754284016,control,628,932.3735878855614
94.03842594705945,control,629,853.345833523535
97.80267834807964,control,630,887.2241051327168
116.7250219601426,control,631,1057.5251976412833
101.5134327088036,control,632,920.6208943792325
99.68542692651884,control,633,904.1688423386696
91.02144992625531,control,634,826.1930493362978
83.53045672154616,control,635,758.7741104939155
104.58600942768186,control,636,948.2740848491367
108.00309890326048,control,637,979.0278901293443
72.09753302234975,control,638,655.8777972011478
71.83264085727095,control,639,653.4937677154385
88.17087465006915,control,640,800.5378718506224
129.1773324409642,control,641,1169.5959919686777
101.85676097090757,control,642,923.7108487381681
78.62216002655406,control,643,714.5994402389865
89.53658257423837,control,644,812.8292431681452
96.47855469087568,control,645,875.3069922178811
77.03384523011952,control,646,700.3046070710757
113.06598810599837,control,647,1024.5938929539852
118.21864153117502,control,648,1070.9677737805753
105.70313689317491,control,649,958.3282320385742
140.5106582983711,control,650,1271.59592468534
112.06205339524107,control,651,1015.5584805571696
100.33445992677981,control,652,910.0101393410183
98.72244750898041,control,653,895.5020275808237
136.97222454610403,control,654,1239.7500209149362
116.34620075662912,control,655,1054.115806809662
87.28193327140494,control,656,792.5373994426444
100.98087076799598,control,657,915.8278369119638
114.53211639504458,control,658,1037.7890475554013
87.8761354470687,control,659,797.8852190236183
75.54313068064667,control,660,686.88817612582
79.6694613734062,control,661,724.0251523606557
98.45567148550478,control,662,893.101043369543
114.782018688866,control,663,1040.038168199794
77.78671611378185,control,664,707.0804450240366
89.40635969675202,control,665,811.6572372707682
92.41714459790946,control,666,838.7543013811851
105.10650275587273,control,667,952.9585248028545
61.74623078262291,control,668,562.7160770436062
90.52870307855419,control,669,821.7583277069876
107.17886953940032,control,670,971.609825854603
98.8678405358323,control,671,896.8105648224907
102.12094927237465,control,672,926.0885434513718
108.04855892278509,control,673,979.4370303050658
79.876617527526,control,674,725.889557747734
83.79645945436916,control,675,761.1681350893224
94.10845842042951,control,676,853.9761257838657
118.36164206664351,control,677,1072.2547785997915
108.80110170422424,control,678,986.2099153380182
129.4884026118211,control,679,1172.39562350639
99.16504563274843,control,680,899.4854106947358
79.27552591459698,control,681,720.4797332313728
103.27074029768946,control,682,936.4366626792051
112.06397456305001,control,683,1015.5757710674501
77.33806895088303,control,684,703.0426205579472
107.92031807191908,control,685,978.2828626472717
79.6616553548591,control,686,723.954898193732
99.23195473034313,control,687,900.0875925730882
102.42679874633315,control,688,928.8411887169983
101.98369038495794,control,689,924.8532134646215
84.99102209233747,control,690,771.9191988310373
123.5409805749392,control,691,1118.8688251744527
91.81288991630773,control,692,833.3160092467696
116.09572314820406,control,693,1051.8615083338366
