feature_1,user_id,metric_value
91.42842443583717,181,819.3120179700804
89.29107501938887,182,816.1741369965292
104.82472415243186,183,970.2819651327668
97.7653721467415,184,893.4186448536287
107.14000494092092,185,963.7162158746452
104.73237624573545,186,951.9805186160329
99.27171087343127,187,914.1442304604051
91.53206281931595,188,820.6309007046019
84.85152775314135,189,770.3627827053668
95.53485047932979,190,864.3788260961508
108.56398794323472,191,977.7617751215712
102.14093744130204,192,928.6839856564824
87.54261221288012,193,793.8763373753613
101.73180925851182,194,929.0197851223039
103.85317379728836,195,953.0882591181596
91.16142563798867,196,814.7245265373587
101.53725105945527,197,921.5105701749023
100.58208718446,198,911.7075232725954
88.57029702169376,199,806.1668199291396
103.57787360348283,200,939.046153983675
105.60784526368235,201,947.6639782508407
110.83051243175277,202,1019.0221072394809
110.53802052034902,203,1020.6497961451677
86.22330632042909,204,788.4786539183787
90.62174960084877,205,828.5767642052505
105.1503526720866,206,954.6636656883911
105.1378595091221,207,962.9327677998889
105.15047686306048,208,928.9228387152369
138.52731490654722,209,1253.7072113710062
105.70890510693167,210,952.6538759354298
111.35565640180599,211,1010.6590885964667
109.54001763493203,212,1003.7864343661194
106.51391251305797,213,965.8155543796826
96.84730755359655,214,875.0208445956623
107.58969220493267,215,961.2745195469896
92.27174785462428,216,836.3529655694347
97.63181393259991,217,892.409102362506
95.14636452170896,218,854.9063994252609
100.81874139386322,219,894.3352739746746
123.14658566673509,220,1138.0616725127295
81.32734807408252,221,742.2978875077496
106.86260190374513,222,966.5476812477966
83.87284128810349,223,775.7655196449751
95.28068134210567,224,865.9409254937891
110.88950596967366,225,1018.3258718433754
100.64280019095463,226,925.2488138773639
89.22255222070694,227,797.2577612475112
92.84696290740033,228,847.2226123307335
106.79597748934675,229,985.4166539738143
92.69633368282864,230,831.2804962419797
102.16458589581976,231,916.6175271418543
100.45571839903813,232,902.929454896323
93.48399652394183,233,857.2601545703785
121.43944089325325,234,1102.7988251679153
106.33919022318011,235,944.6949887002248
79.74857413342393,236,728.1466284359848
101.86454314769428,237,921.2617390005369
93.38213535231613,238,846.3164594843435
108.52433334796224,239,975.348799167249
92.07479261567299,240,839.1557157561982
98.85263558533102,241,907.1783030710487
105.04987278980457,242,946.0291914349164
108.65755194170121,243,968.0934071659417
87.99703592944223,244,795.942180149813
96.65498764159051,245,884.4577560603369
95.25054688839043,246,860.044618536889
93.46670767426288,247,833.2248794567644
117.65454240281096,248,1073.5233101144925
104.04981710960955,249,957.6018354564691
87.39116045664954,250,793.7205996109552
109.17861947054776,251,973.5496666351139
121.22156197012633,252,1094.8157523109417
110.32465260551147,253,1001.437262257856
84.80630034045987,254,762.1595699916215
95.15765927133748,255,869.2526557547515
112.66911149186623,256,1011.9473922777981
92.92330534381219,257,843.56602481833
104.43819428146229,258,944.6605276897769
107.74634053429337,259,982.8756127901412
90.73069528421917,260,823.4335657820269
99.404746439382,261,899.6778009536454
67.58732659930928,262,607.2572869914443
89.7561235866571,263,815.1528024258465
97.4743184860684,264,881.6667913610261
87.5221681803515,265,785.9942110608835
116.32411303931636,266,1055.5119275980317
85.69858622039368,267,781.9269893841041
95.59955513303017,268,864.0119239767034
101.30740577286092,269,928.0823442663858
114.41273289066116,270,1039.3543391103121
85.6413784882056,271,764.9338675252641
111.63163752154959,272,1025.0586776430832
100.10233061019586,273,915.5908548055631
90.18491348952048,274,828.6825335182996
104.6210347426327,275,952.594342252322
101.9905969557347,276,901.538101196342
93.99783122841205,277,863.9066669682767
100.69802084990019,278,913.8900644823016
96.14686403138239,279,875.8539681007495
101.13517345251248,280,922.6204015503489
106.62130674521046,281,985.9545318333397
115.86016816145352,282,1044.2792766084206
87.62184501173151,283,790.392575203189
121.33033374656267,284,1090.4626585019685
80.47912200477498,285,720.6126725290237
98.48214904964416,286,882.8240291109505
105.88317206484577,287,941.4309011209077
102.80991867735032,288,936.5558262020777
93.77300480179406,289,870.8351088637673
97.91877749642725,290,908.7847406860476
95.06999065341168,291,854.106234640285
94.10635243055789,292,851.2356280986286
108.49602097021025,293,995.7976105364003
103.57015485965047,294,943.4548633789321
93.07090404739346,295,845.9832931424872
108.9959987543325,296,985.3966430005669
103.07299520876609,297,946.4399713283269
108.1286211883896,298,969.4270811084418
106.29628841923612,299,968.4753464275848
91.71004989077927,300,835.8397874422395
94.3981895980303,301,857.0174259491062
107.47293605123262,302,982.1337210354295
106.10370265433465,303,962.27069683834
99.79098406035853,304,899.7735806438523
101.17327383308782,305,918.4845775876117
112.77664895788425,306,1006.06880392458
94.0842861116417,307,859.8857223167411
105.47097381170038,308,964.9210568402991
97.97807347566106,309,882.236515966488
97.82318796772779,310,878.4635794933674
110.9877685198719,311,999.6924001121364
108.2541634898803,312,980.6572416351238
108.13509636000639,313,982.3747268204135
113.05478807154329,314,1040.6480120827905
100.21003841632759,315,923.7812559080598
106.81952971294965,316,976.6911940672721
96.89733243406543,317,880.2885985300808
103.24166352488442,318,926.9057308629637
98.69856945632316,319,912.083497441121
100.96995964992718,320,913.2532155425215
105.95157025436913,321,963.3778736286747
91.81779316766527,322,839.6336623944311
120.9238727568546,323,1095.9308133654183
89.93982618500299,324,827.969409119515
87.85811387212269,325,802.2769442901293
111.58110873500068,326,1021.1163638363988
107.91662693962935,327,982.7230980497276
106.24119817052156,328,962.7917869125083
106.2834550926428,329,964.2929519490069
99.87753227153085,330,905.2753856605377
91.02745628514168,331,813.4042483819806
100.75804558193727,332,903.8142156275992
93.22838288487888,333,853.4609213221468
109.7511973341775,334,982.1670632579379
98.52942618497862,335,889.7226027610558
91.74502803207488,336,822.2042165940072
96.78614158347007,337,873.4980847708425
104.12931454275625,338,942.6111378437686
94.36275447196026,339,852.2024526639775
91.77779604433569,340,818.7165201265204
102.43687211491913,341,927.0765440108074
102.44966571108722,342,919.4580297853059
94.9305682462887,343,855.0095421193372
95.28961694381677,344,872.0117540273509
102.32049937357637,345,937.4384243267609
85.51915658502676,346,763.562700908012
85.92536225623445,347,796.0149192768914
92.81555778747564,348,837.239154320091
97.86552848288153,349,881.7796551396148
103.10907565598005,350,926.0651330304127
114.75356216949552,351,1040.341180275325
108.5765962320202,352,1004.0048685886711
98.40061470036574,353,877.2089381137628
99.80983792097311,354,884.7196786545422
89.97470635362191,355,819.4574624400682
99.8148686400761,356,911.027209489938
97.11341361079862,357,881.5474445953397
103.22718560338089,358,942.0026651845914
91.72769056447677,359,821.2366051463906
105.19346514241172,360,944.292488558748
115.32738913002578,361,1046.1860814952909
98.91239851543142,362,914.792280246171
104.01711722098942,363,948.7608615898054
106.90143991711112,364,975.1849991514425
95.98779528114164,365,860.1533925746023
102.24092481810416,366,931.3923741912567
100.12592400781794,367,896.3118235823435
100.97676098548831,368,933.468422448997
92.26990216144533,369,827.3098463593742
100.24510174258943,370,901.2411094983212
104.9799829124545,371,937.0890897814444
114.51143607795042,372,1038.4610878971177
109.59270826085206,373,993.7722908262997
121.53182457511556,374,1115.9188319878072
92.3265243711195,375,845.7028685264598
108.72320636720679,376,977.6011901723106
101.83342005738352,377,932.2347358806245
121.89802933217672,378,1091.6471072663496
91.91701714644849,379,827.06962392973
91.60278157819224,380,832.6096296911223
94.00607354555977,381,841.7357981247119
78.76104275690193,382,726.4959733161988
94.74244978319238,383,882.4751763972116
92.40867338446301,384,835.7328395520408
101.50393786476208,385,914.0185715959467
103.4175597577716,386,936.462141713204
118.76170839215887,387,1070.2816522443097
109.5042383818605,388,995.1554498186835
94.23096344337597,389,841.8546261833554
91.01585328651642,390,829.3277435646615
104.91919171506505,391,970.3919578212838
86.79766792979358,392,768.1575858357367
118.31458765854353,393,1060.1448146274888
111.79440120721287,394,1008.6990374260433
95.30824347895295,395,870.1931195153355
82.86865470909123,396,761.7217133394716
113.53872374165412,397,1036.9478585998957
98.85460154747382,398,879.7743957013145
112.37816311973462,399,1011.6600098116486
84.05572341205632,400,754.498341627326
94.00624977046228,401,852.4042590906623
100.05243699718183,402,907.6547338322247
100.46980593764742,403,897.535982304121
95.49934528520757,404,862.0985640160105
106.22849932347499,405,968.861679367232
89.32379570617405,406,804.6308530096709
98.57620514978707,407,892.1835129941834
101.20295631711899,408,934.7955050498773
105.14438834058748,409,973.1997902004791
107.11614878088889,410,949.4317281017464
88.75357908162131,411,806.9211874545766
84.65885829264377,412,798.1000523458805
112.7767682189851,413,1026.7793826491916
103.32314011979592,414,937.0931616676348
92.51513463443446,415,852.7630934944067
115.51151975522524,416,1048.7846058616437
101.15674634292859,417,924.5020885414707
111.79297184063826,418,1011.0337016158239
100.67518481410109,419,915.1117669310589
120.60747924881987,420,1096.733620139801
117.55340842443204,421,1073.6362634766283
97.51035851520926,422,880.2760198159892
109.71570950954356,423,989.8523947079832
106.45375949585147,424,945.8090111873223
113.68631557532349,425,1026.3053296194132
90.35076539419896,426,829.6872421987682
106.8605145999844,427,973.376875959861
110.58424486849587,428,992.2906847924052
82.41260513576886,429,729.6748214706778
88.16741487334225,430,799.0825265092046
79.60767822239899,431,732.7068825280307
97.30593165555442,432,877.9644015818916
107.17542255795962,433,957.1295779801785
115.02357052096028,434,1036.3170629655963
100.74094780419775,435,916.9301188769373
116.28615545571292,436,1065.999771966673
86.19898541785109,437,780.2239184794159
82.96617560644845,438,764.2445045835535
99.44452301103381,439,911.4411285807951
103.84065448939307,440,929.7992388306827
99.67305251905907,441,916.5645538542232
79.32557899960123,442,723.8813386671825
99.10879960487212,443,886.9123659064069
86.95530499495146,444,807.2060583539405
106.69672548830039,445,966.0147735154027
103.66598246096848,446,920.5594106256071
90.60120213672644,447,815.3481557514968
94.86133082663306,448,851.2274350225454
89.40786478111049,449,804.8533836888457
99.37320902726829,450,896.9070271238322
109.55142320501238,451,990.3889161822622
90.14273953664457,452,815.3346287446298
105.04046515517844,453,951.3893341368354
94.69742381627559,454,865.1507482106558
92.07127167737656,455,828.1770815041162
98.92969640045442,456,909.1772729141292
89.64757677580626,457,801.5763559965395
94.46350694652818,458,863.322751077008
88.02122107411151,459,815.6237029438629
119.6472513291639,460,1082.051696476076
100.35263551971728,461,912.1083733873379
93.00274492007415,462,834.3449803769126
102.13979910734221,463,921.1403747248297
98.8767195030917,464,912.567260899972
97.79030400466777,465,894.5975589858464
106.14166700043425,466,966.460446204848
107.57507710047305,467,955.795948432092
94.69498852389472,468,852.0901677043867
94.2418175935532,469,872.5662764452472
97.24948302848355,470,886.3536668875936
76.98078835264415,471,705.1830491422379
84.84808937801448,472,772.3383559415914
113.66874267444524,473,1023.8887891806717
116.44967713501283,474,1058.3725101196799
97.50963960443622,475,869.2846149817008
105.76556963055766,476,942.8355796846282
103.11250154543536,477,927.6597667151427
130.7888080845524,478,1186.0209151213041
111.19574911434577,479,992.0650107788272
98.72082408519233,480,896.75784368688
90.44459559399574,481,811.0557678826469
83.93553679742428,482,753.8215764689395
102.03463635867223,483,938.3076120047022
92.43649254715697,484,839.3013737226194
85.77746290402325,485,769.9591123518537
93.53427115757474,486,850.6767751457821
89.18451996385605,487,794.9644966346415
116.87141635072564,488,1062.6660504345296
108.81639756949451,489,997.4207599906099
99.92027358683383,490,912.8997496317204
114.79944138890026,491,1061.772115544482
100.77368307647619,492,894.5792370756636
91.38715798671737,493,830.7541126812542
115.23124077269657,494,1030.6461596560239
105.38910043684659,495,953.7696896181017
89.62753845673544,496,813.6632857947415
98.09661321916391,497,912.6679738022203
91.24381746615242,498,827.5965860914484
86.17200269035663,499,781.7637220103633
109.26177547531641,500,1000.4075703447486
119.0941664047013,501,1078.319280247036
86.01432426180858,502,799.4403891088236
105.62969236690572,503,964.3640761953164
93.49357430878173,504,856.7271995772358
95.12874616235304,505,844.4830760967898
94.07606075761132,506,873.5366750068674
91.36009230320184,507,822.6762415257958
100.48521627944827,508,911.269644839951
91.69049883588963,509,825.6874504716533
102.70456825779839,510,921.0986012139068
99.49761890550863,511,890.4568864778342
97.6105195313359,512,886.5270923690139
90.92436337958402,513,805.6203024818502
94.23228669431667,514,852.6625573757306
107.55391225825755,515,985.5628967973404
105.00917187624381,516,958.4019692636161
90.22444755201448,517,823.3443818446909
100.99332305429226,518,906.9860620667147
107.5138712337179,519,958.7638891802719
83.30594718878629,520,767.1714658892926
105.43360192379934,521,951.4128191547923
93.37376241054153,522,846.533077285235
105.70598668593159,523,956.3779344861608
92.36740843457483,524,845.0306056099822
81.9511789933548,525,762.9937714014528
83.72457562116837,526,775.1449221047496
100.48084946661382,527,888.0052600475611
102.59722501721483,528,927.2896354420429
90.95683374895592,529,812.1440685554178
106.38592458777374,530,973.8576098657655
83.3847993773104,531,757.5030292120344
99.33920201352683,532,907.114336837095
87.88983800237543,533,794.0672973158009
93.4816389219784,534,837.9410342384958
100.47398671316414,535,902.5830731004776
91.39586634716048,536,814.232670451867
96.15444455770175,537,859.7536603243
110.0629280921444,538,982.8234222742143
94.23108130476851,539,844.7227049647855
108.35692112065142,540,971.289508445551
88.70293145342382,541,809.2673141310966
105.29804177915283,542,958.2309924589255
114.41568620657901,543,1040.671217927793
75.28355499872711,544,696.3019486110599
92.03104744529523,545,834.496048093896
105.7707212718054,546,951.1283454754195
97.96954613957007,547,910.8399510154327
103.71145873371309,548,949.4595876364558
93.9601481328418,549,854.1645311276218
100.865897874729,550,915.6218254124842
98.44322764607921,551,895.8855840237159
111.67782061659807,552,1010.0793727458405
102.54420843301213,553,931.1801213121474
103.37602662075201,554,942.3780361929261
95.88123033877532,555,862.6657109093226
95.12393775927507,556,846.7742813151053
95.6744181218038,557,847.3133354173381
103.94452142378297,558,951.3796810033839
95.79015519179737,559,853.2821550990018
102.89774856896413,560,937.733177060256
120.75400798645438,561,1082.242512927608
108.71124703431693,562,974.018763848253
96.73976467832159,563,870.4758944998366
112.01213922163944,564,1017.0505745148115
95.91924626978448,565,857.3872993442844
79.61875464822145,566,717.399467131052
89.91913689082595,567,816.015041295628
81.29208078974145,568,726.5261091992037
96.48486515958692,569,889.6461285810292
100.18418379189552,570,891.4322767011216
116.76437312275283,571,1055.6976662802672
103.26927373764163,572,949.1488699646296
97.80899471191135,573,874.0362867682961
108.2940558118349,574,980.550243801637
77.88864690992115,575,709.3264090159628
102.35614558108566,576,920.1376057097457
107.70865193886966,577,975.6030397065082
85.21413754220158,578,779.5416824884138
111.43754043206928,579,1005.2664569054446
103.38496407494414,580,945.1079728158011
95.84712086099199,581,873.5513971527478
106.32781866106285,582,958.1213659380312
122.70692857804396,583,1122.636900873621
101.81866255058495,584,915.9585918184332
102.48220586300336,585,937.8987858210824
95.40639100459757,586,858.4273620585175
91.50155630535208,587,827.3532731597514
108.30335816544246,588,980.1037805912107
91.43916174091133,589,833.3382865770656
100.71566237219392,590,889.3064796469105
95.22342553234883,591,868.5909853060381
104.78979825746391,592,949.0833920857511
103.33662105286949,593,939.8869910885913
110.375399442579,594,1005.403478219432
94.89983601145254,595,865.0366124829854
97.30125064706628,596,862.6376473010059
90.21236284217693,597,808.3011595917121
95.55706739923889,598,870.3417659364106
103.77300493044852,599,942.9540063402907
107.56988616645351,600,967.2334386429185
90.77834675822375,601,831.3815128246125
108.6960592010566,602,982.7002811182236
113.55637858804951,603,1037.8646708312642
104.13434903223701,604,956.3093544045905
118.76795812558066,605,1078.6946436458577
92.26210800896428,606,842.9144968990041
87.55345296688583,607,788.8964758876499
82.21279751095722,608,755.8372763267148
114.96044311489183,609,1043.8252317308365
106.54365656354058,610,962.9457986834234
99.44415329089544,611,889.8091962858824
102.7996862631982,612,927.3427626777427
88.74510952701624,613,794.6112302947487
124.45751979616827,614,1134.7325755549082
101.29221181975228,615,930.8342054736593
101.09394794604893,616,926.008223503739
107.25766623898691,617,997.1791986136589
104.81009231736714,618,945.6867616413344
102.23884024279131,619,933.1152856339573
92.09525544554688,620,824.0437493640935
104.71468357135996,621,947.4596457387166
118.82024496475034,622,1061.6087125942045
113.45420046154977,623,1033.7697473269961
115.93186626639397,624,1046.8318797684037
94.88784323568815,625,840.4447688725742
90.1039517974142,626,811.0853817473771
98.74213079900352,627,913.6103204671066
100.55724912288694,628,916.1195409784915
110.94191518470949,629,1013.1681632919428
83.0753537028518,630,755.9336361186638
115.29550319460614,631,1042.843939535503
98.4199210142101,632,892.9350792659865
95.7311893005258,633,871.03503094697
89.87895624739832,634,804.9440817705747
83.4514332813423,635,765.6935196894664
108.23170583961914,636,992.3036274764471
100.73317967188405,637,911.6327230775131
87.10039100258946,638,785.6731147271394
87.04921227936384,639,783.0238205178265
96.64215300709871,640,894.3715430995127
116.69021525289392,641,1052.6892288841098
97.40408648636395,642,890.1699215194209
84.96857046881894,643,769.8213972645439
97.54256935914056,644,882.4468236750857
97.2727643025233,645,874.8073817206525
73.03113357058429,646,654.5772071743185
99.45705133482188,647,909.5126696158625
97.69065469791322,648,876.2866674809183
106.96206364813418,649,974.2837652291283
118.48956094945345,650,1074.3118877798959
111.26565029547757,651,1015.9172380040906
97.3111130944517,652,876.7004787441597
88.9347409125833,653,818.2141098784506
125.7335980324986,654,1137.1904764715841
100.59218434014488,655,938.2466062743995
100.13929291912946,656,892.1118729225168
99.75874912889996,657,929.1180895408687
101.98084760767856,658,923.5639684885456
98.55639588076058,659,896.2355839440337
94.26337993119763,660,849.3275250646872
94.53141058759608,661,842.0938823581308
99.67246729784002,662,898.7682379603564
94.56575228866235,663,854.4349007492366
92.87154217322836,664,844.6718966863626
101.06430227691897,665,927.7901039423742
97.45022782579144,666,885.9593576981941
115.0399298858269,667,1044.4407866052684
73.49030191606988,668,672.256394409797
110.91506851922462,669,987.6863147418591
112.4608519249763,670,1002.5224223034257
79.2660976759185,671,705.4249891946234
96.57312405919652,672,872.4253779528151
96.28559134004209,673,854.8531708631384
85.92488305282178,674,773.426072028105
92.22183312409125,675,823.3140056670111
88.89424154534171,676,811.9253281700622
117.52270443423623,677,1069.0808961972086
109.35678393147461,678,988.2046149859119
112.71555094994159,679,1002.4403493678049
107.21672064043236,680,969.5790466695295
88.70948228782771,681,808.6716017442105
94.75479733720226,682,867.9004427072105
104.89374561227918,683,968.5777567836423
87.77872191108054,684,808.1934790039417
107.12998430172388,685,972.8176240061943
97.59674601841866,686,882.5183007626941
96.25179192450402,687,865.8367863576234
107.10959968203491,688,984.5430160972136
104.4426331148604,689,948.6496038307347
96.3903383418092,690,880.8184871631173
111.59329803364248,691,1005.4374849234887
89.18936672400102,692,797.2952098609111
106.15935606944264,693,958.4308274422565
105.93101257968384,694,957.3498305590983
96.9045356068601,695,881.0585447981823
103.26133022242118,696,928.9776331119508
87.48886423614697,697,794.6494767591423
109.240270192069,698,1001.9394952721713
98.15097863557011,699,873.6291916247596
94.7727697948096,700,838.7859022337229
110.49009225836889,701,1013.8699688115046
92.9565630945724,702,828.9728032708288
85.91538703636441,703,776.4377636583552
84.43370826476097,704,772.9881711959135
106.0600995134564,705,960.9486339343998
87.19570647503717,706,791.0284794852987
117.54794181984364,707,1065.6554428567758
79.18070592116278,708,744.8134942834097
116.96456368290038,709,1077.4873227052756
102.11017467202619,710,919.0543189595519
99.03286888129608,711,908.8047023411334
94.5508091319105,712,863.0123597631124
103.9913611435207,713,942.7271022641694
99.62365297575151,714,894.5341886969895
111.03301882016521,715,1010.8108496959416
101.1422764866204,716,914.2200337289395
101.50301761461877,717,916.7315577822774
96.36387787786144,718,866.6041873875643
99.43054376278933,719,911.8731290757281
103.0780176889206,720,927.0247790139915
82.89831607343375,721,745.4683922715461
86.51814577894287,722,793.4426896862889
107.43264094022715,723,972.4504637840134
101.70865438127942,724,921.2037041936552
98.1601666364732,725,900.7704345691756
100.18433933065393,726,921.7960600938047
103.47581705361671,727,917.0038962632152
94.60240319690638,728,857.133886224315
92.21695274597687,729,822.8499294320518
101.95845255097682,730,920.7581395802181
90.21627222384969,731,818.8790884535061
104.08252755714472,732,940.1942022835602
82.9741639576216,733,743.5147213118973
110.29155637325644,734,988.86394098216
104.72597482413043,735,956.8131873074964
102.56029734313876,736,945.3907741492874
109.82690983945514,737,974.8374192657612
116.65474444462576,738,1053.6165133409768
110.1437006501813,739,1005.6129472255748
81.59125768668355,740,740.9952815761435
87.20423033264298,741,780.7012067747314
93.75181422304321,742,845.9884339667531
100.26091050210833,743,912.3696968932936
105.17659020469122,744,950.5173907484175
92.74256186846534,745,841.2032574770026
101.86766764477078,746,923.6174038271206
92.44617067646678,747,833.772719991618
93.88482197008052,748,860.1290879704351
85.93338903151778,749,775.6255853152489
90.76766753889096,750,813.8543279276962
86.48315394383667,751,807.644779828762
90.24126747022667,752,818.3934663376659
110.5364179660784,753,975.8265546927157
90.50601111168056,754,834.1015483785015
126.32382064837391,755,1156.4296745275042
104.93317900880889,756,955.9703663908504
101.84836123694873,757,929.9516032307453
91.41642219818786,758,851.3452229103722
107.00309879408991,759,960.3998715071242
94.24362173762226,760,856.5249961783485
101.22009814645361,761,937.6779101085938
125.60084538268795,762,1159.2232992538736
99.03940100275351,763,894.6936858957042
111.49273326285676,764,1030.5361078666022
92.96823574874112,765,851.7404287519063
99.65011509503039,766,918.8031808339592
117.7080063563551,767,1074.0702662387737
93.73032942212232,768,853.6274272377046
118.12448557996929,769,1092.2142414787527
107.07751935455475,770,965.4115745486154
94.37533224105732,771,875.4008215730556
106.3240773905552,772,984.523585852276
109.7255444962673,773,1008.1603836791733
106.21809962217196,774,962.2456067814377
